date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl
15/09/2017 11:00,0,0,0,13.7,0,10.9,8.1,10.8,69,1018.4
15/09/2017 12:00,0,0,0,14.3,0,11.5,8.7,11.3,69,1018.2
15/09/2017 13:00,0,0,0,13.5,0,10.9,8.3,10.9,70,1018.2
15/09/2017 14:00,0,0,0,15,0,11.1,7.2,10.1,59,1017.8
15/09/2017 15:00,0,0,0,14.6,0,11.5,8.5,11.1,66,1017.5
15/09/2017 16:00,0,0,0,13.7,0,11.2,8.7,11.2,71,1017.5
15/09/2017 17:00,0,0.2,0,12.6,0,11.3,10.2,12.4,85,1017.6
15/09/2017 18:00,0,0,0,12.7,0,10.8,9,11.5,78,1017.6
15/09/2017 19:00,0,0,0,10.9,0,9.9,8.8,11.3,86,1017.9
15/09/2017 20:00,0,0,0,10.3,0,9.4,8.4,11,87,1018.1
15/09/2017 21:00,0,0,0,9.2,0,8.4,7.5,10.4,89,1018.1
15/09/2017 22:00,0,0,0,8.6,0,7.9,7.1,10.1,90,1018.3
15/09/2017 23:00,0,0,0,7.4,0,6.9,6.4,9.6,93,1018.2
16/09/2017 00:00,0,0,0,7.4,0,7.1,6.7,9.8,95,1017.9
16/09/2017 01:00,0,0,0,7,0,6.8,6.4,9.6,96,1017.5
16/09/2017 02:00,0,0,0,7.6,0,7.3,6.9,9.9,95,1017.2
16/09/2017 03:00,0,0,0,6.9,0,6.7,6.3,9.6,95,1016.8
16/09/2017 04:00,0,0,0,7.3,0,7,6.7,9.8,95,1016.5
16/09/2017 05:00,0,0.1,0,7.3,0,7,6.6,9.8,95,1016.3
16/09/2017 06:00,0,0,0,8,0,7.7,7.3,10.2,95,1016.2
16/09/2017 07:00,0,0,0,8.7,0,8,7.3,10.2,91,1016.2
16/09/2017 08:00,0,0,0,9.9,0,8.7,7.4,10.3,84,1016.3
16/09/2017 09:00,0,0,0,11.7,0,9.6,7.3,10.2,74,1016.3
16/09/2017 10:00,0,0,0,11.3,0,9.3,7.2,10.1,75,1016.6
16/09/2017 11:00,0,0,0,11.7,0,9.6,7.4,10.3,74,1016.2
16/09/2017 12:00,0,0,0,12,0,9.6,7.1,10.1,72,1015.8
16/09/2017 13:00,0,0,0,11.9,0,9.4,6.7,9.8,70,1015.5
16/09/2017 14:00,0,0.1,0,11.1,0,9.8,8.4,11,83,1015.2
16/09/2017 15:00,0,0.8,0,10,0,9.2,8.4,11,89,1015
16/09/2017 16:00,0,0.9,0,10.2,0,9.7,9.1,11.6,93,1014.6
16/09/2017 17:00,0,0.3,0,9.5,0,8.8,8.1,10.8,91,1014.6
16/09/2017 18:00,0,0.8,0,9.2,0,8.6,7.9,10.7,92,1014.4
16/09/2017 19:00,0,0.2,0,8.9,0,8.5,8.1,10.8,94,1014.7
16/09/2017 20:00,0,0.5,0,8.8,0,8.4,7.9,10.7,94,1014.9
16/09/2017 21:00,0,0,0,8.6,0,8.3,7.9,10.6,95,1015
16/09/2017 22:00,0,0.1,0,8.4,0,8.1,7.8,10.6,96,1015.1
16/09/2017 23:00,0,0,0,8.3,0,8.1,7.8,10.6,97,1015.2
17/09/2017 00:00,0,0,0,7.4,0,7.1,6.8,9.9,96,1015.3
17/09/2017 01:00,0,0,0,7.8,0,7.6,7.4,10.3,97,1015.4
17/09/2017 02:00,0,0.2,0,8.4,0,8.3,8.1,10.8,98,1015.6
17/09/2017 03:00,0,0.8,0,7.9,0,7.8,7.6,10.4,97,1015.6
17/09/2017 04:00,0,0,0,6.9,0,6.8,6.5,9.7,97,1015.7
17/09/2017 05:00,0,0,0,7,0,6.9,6.7,9.8,98,1016.2
17/09/2017 06:00,0,0,0,6.6,0,6.4,6.1,9.4,97,1016.8
17/09/2017 07:00,0,0,0,7.8,0,7.8,7.8,10.6,99,1017.3
17/09/2017 08:00,0,0.1,0,10.7,0,10.4,10.1,12.4,96,1017.8
17/09/2017 09:00,0,0,0,12.3,0,11.3,10.4,12.6,88,1018.3
17/09/2017 10:00,0,0,0,12.1,0,11.1,10.2,12.4,88,1018.4
17/09/2017 11:00,0,0,0,13.5,0,11.5,9.6,12,77,1018.3
17/09/2017 12:00,0,0,0,14.8,0,11.8,8.9,11.4,67,1018.4
17/09/2017 13:00,0,0,0,15.6,0,11.9,8.4,11,62,1018.4
17/09/2017 14:00,0,0,0,14.9,0,11.6,8.4,11,65,1018.6
17/09/2017 15:00,0,0,0,15.8,0,11.8,7.9,10.6,59,1018.5
17/09/2017 16:00,0,0,0,15.5,0,11.1,6.4,9.6,54,1018.7
17/09/2017 17:00,0,0,0,14.2,0,10.4,6.4,9.6,59,1018.8
17/09/2017 18:00,0,0,0,13.1,0,10.1,7,10,66,1019.1
17/09/2017 19:00,0,0,0,12.2,0,10.3,8.3,10.9,76,1019.8
17/09/2017 20:00,0,0,0,11.4,0,10.2,8.9,11.4,84,1020.2
17/09/2017 21:00,0,0,0,9,0,8.3,7.5,10.4,90,1020.4
17/09/2017 22:00,0,0,0,7.7,0,7.2,6.7,9.8,93,1020.7
17/09/2017 23:00,0,0,0,6.9,0,6.6,6.3,9.5,96,1020.8
18/09/2017 00:00,0,0,0,6.8,0,6.6,6.4,9.6,97,1020.6
18/09/2017 01:00,0,0,0,7.4,0,7.2,7,10,97,1020.4
18/09/2017 02:00,0,0,0,8.4,0,8.1,7.7,10.5,95,1020.5
18/09/2017 03:00,0,0,0,8.1,0,7.8,7.4,10.3,95,1020.3
18/09/2017 04:00,0,0,0,6.9,0,6.6,6.3,9.6,96,1020.5
18/09/2017 05:00,0,0,0,6.6,0,6.4,6.1,9.4,97,1020.8
18/09/2017 06:00,0,0,0,5.8,0,5.6,5.4,8.9,97,1021
18/09/2017 07:00,0,0,0,6.3,0,6.2,6,9.4,98,1021.2
18/09/2017 08:00,0,0,0,8.5,0,8.2,7.8,10.6,95,1021.3
18/09/2017 09:00,0,0,0,10.7,0,9.5,8.3,10.9,84,1021.3
18/09/2017 10:00,0,0,0,12.9,0,10.8,8.6,11.2,75,1021.3
18/09/2017 11:00,0,0,0,14.9,0,12.3,9.9,12.2,71,1020.9
18/09/2017 12:00,0,0,0,16,0,12.6,9.5,11.9,65,1020.8
18/09/2017 13:00,0,0,0,15.9,0,12.2,8.7,11.3,62,1020.7
18/09/2017 14:00,0,0,0,16.5,0,12.3,8.3,10.9,58,1020.7
18/09/2017 15:00,0,0,0,16.5,0,11.8,7.2,10.2,54,1020.4
18/09/2017 16:00,0,0,0,16.3,0,12,7.7,10.5,56,1020.4
18/09/2017 17:00,0,0,0,15.4,0,11.5,7.7,10.5,60,1020.3
18/09/2017 18:00,0,0,0,14.6,0,11.1,7.5,10.3,62,1020.4
18/09/2017 19:00,0,0,0,10.9,0,9.5,8,10.8,82,1020.9
18/09/2017 20:00,0,0,0,9.2,0,8.6,8,10.7,92,1021.2
18/09/2017 21:00,0,0,0,8.6,0,8.1,7.5,10.4,92,1021.2
18/09/2017 22:00,0,0,0,7.9,0,7.5,7,10,94,1021.3
18/09/2017 23:00,0,0,0,7.4,0,7,6.5,9.7,94,1021.1
19/09/2017 00:00,0,0,0,7,0,6.7,6.4,9.6,95,1021.2
19/09/2017 01:00,0,0,0,7.2,0,7,6.7,9.8,96,1021.1
19/09/2017 02:00,0,0,0,6.7,0,6.6,6.4,9.6,97,1021.4
19/09/2017 03:00,0,0,0,6.1,0,5.9,5.6,9.1,96,1021
19/09/2017 04:00,0,0,0,5.6,0,5.4,5.2,8.8,97,1020.9
19/09/2017 05:00,0,0,0,5.2,0,5,4.8,8.6,96,1020.8
19/09/2017 06:00,0,0,0,5.8,0,5.7,5.5,9,98,1020.7
19/09/2017 07:00,0,0,0,7,0,6.9,6.8,9.9,99,1020.8
19/09/2017 08:00,0,0,0,9.7,0,9.5,9.2,11.6,96,1020.6
19/09/2017 09:00,0,0,0,11.9,0,10.4,8.9,11.4,81,1020.5
19/09/2017 10:00,0,0,0,15.7,0,12.6,9.8,12.1,67,1020.4
19/09/2017 11:00,0,0,0,17.1,0,12.8,8.8,11.3,57,1020
19/09/2017 12:00,0,0,0,17.8,0,13.8,10.3,12.5,61,1019.9
19/09/2017 13:00,0,0,0,18.4,0,13.4,8.8,11.3,53,1019.3
19/09/2017 14:00,0,0,0,18.9,0,14.1,9.9,12.2,56,1018.7
19/09/2017 15:00,0,0,0,18.8,0,13.9,9.7,12.1,55,1018.3
19/09/2017 16:00,0,0,0,16.8,0,13.6,10.9,13,68,1017.9
19/09/2017 17:00,0,0,0,15.9,0,13.4,11.2,13.3,73,1017.9
19/09/2017 18:00,0,0,0,15.4,0,13.2,11.3,13.4,76,1017.7
19/09/2017 19:00,0,0,0,15.2,0,13.2,11.4,13.5,78,1017.6
19/09/2017 20:00,0,0,0,14.8,0,13,11.5,13.6,80,1017.3
19/09/2017 21:00,0,0,0,14.9,0,13,11.3,13.4,79,1016.7
19/09/2017 22:00,0,0,0,14.9,0,13.1,11.5,13.6,79,1016.1
19/09/2017 23:00,0,0,0,14.8,0,13.2,11.8,13.8,82,1015.5
20/09/2017 00:00,0,0,0,14.7,0,13.1,11.8,13.8,82,1015.3
20/09/2017 01:00,0,0,0,15,0,13.6,12.3,14.3,83,1015.2
20/09/2017 02:00,0,0,0,15.5,0,13.5,11.9,14,79,1014.4
20/09/2017 03:00,0,0,0,14.6,0,13.1,11.8,13.8,83,1013.8
20/09/2017 04:00,0,0,0,15.4,0,13.6,12.1,14.1,80,1013.5
20/09/2017 05:00,0,0,0,15.2,0,13.2,11.5,13.6,78,1012.9
20/09/2017 06:00,0,0,0,15.4,0,13.5,11.9,14,79,1012.2
20/09/2017 07:00,0,0,0,15.7,0,14.1,12.9,14.8,83,1011.7
20/09/2017 08:00,0,0,0,17.1,0,14.9,13.1,15.1,77,1011.3
20/09/2017 09:00,0,0,0,17.7,0,15.4,13.8,15.7,77,1011
20/09/2017 10:00,0,0,0,17.7,0,15.6,14,15.9,78,1010.5
20/09/2017 11:00,0,0,0,17.9,0,15.8,14.2,16.2,79,1009.8
20/09/2017 12:00,0,0,0,18.1,0,16.2,14.8,16.9,81,1009.3
20/09/2017 13:00,0,0.9,0,17.1,0,16.2,15.5,17.6,90,1008.6
20/09/2017 14:00,0,0.7,0,17.5,0,16.4,15.7,17.8,89,1008.3
20/09/2017 15:00,0,0.3,0,16.7,0,15.9,15.3,17.4,91,1008.7
20/09/2017 16:00,0,0.9,0,15.5,0,15.1,14.8,16.8,95,1008.9
20/09/2017 17:00,0,0,0,14.9,0,14.4,14,16,94,1008.8
20/09/2017 18:00,0,0,0,13.7,0,13.2,12.8,14.8,94,1009.5
20/09/2017 19:00,0,0,0,13.1,0,12.7,12.3,14.3,94,1010
20/09/2017 20:00,0,0,0,12.9,0,12.5,12.1,14.2,95,1009.9
20/09/2017 21:00,0,0.3,0,12.6,0,12.3,11.9,14,95,1010.2
20/09/2017 22:00,0,1.3,0,12.3,0,12,11.7,13.8,96,1009.8
20/09/2017 23:00,0,2.7,0,12,0,11.8,11.5,13.6,96,1009.4
21/09/2017 00:00,0,2.1,0,11.9,0,11.7,11.5,13.5,97,1009.6
21/09/2017 01:00,0,1.6,0,11.7,0,11.4,11.2,13.3,97,1009.5
21/09/2017 02:00,0,1.2,0,11.3,0,11.1,10.8,13,96,1008.9
21/09/2017 03:00,0,0.5,0,11.1,0,10.9,10.6,12.8,96,1008.9
21/09/2017 04:00,0,1.6,0,10.6,0,10.4,10.1,12.4,96,1009.5
21/09/2017 05:00,0,0.4,0,10.2,0,10,9.7,12,96,1009.9
21/09/2017 06:00,0,0.1,0,10.1,0,9.8,9.6,11.9,96,1010.3
21/09/2017 07:00,0,0,0,10,0,9.7,9.5,11.9,96,1011.3
21/09/2017 08:00,0,0,0,10.8,0,10.5,10.2,12.5,96,1011.9
21/09/2017 09:00,0,0,0,11.1,0,10.4,9.7,12,91,1012.4
21/09/2017 10:00,0,0,0,12.1,0,10.9,9.8,12.1,86,1012.9
21/09/2017 11:00,0,0,0,13.5,0,11.3,9.2,11.6,75,1013.2
21/09/2017 12:00,0,0,0,14.8,0,11.5,8.3,11,65,1013.4
21/09/2017 13:00,0,0,0,15.2,0,10.5,5.4,9,52,1013.6
21/09/2017 14:00,0,0,0,16.5,0,11.9,7.3,10.2,54,1013.7
21/09/2017 15:00,0,0,0,15.1,0,11.2,7.2,10.2,59,1014
21/09/2017 16:00,0,0.1,0,13.3,0,11,8.8,11.3,74,1014.4
21/09/2017 17:00,0,0,0,13.3,0,11.1,8.9,11.4,74,1014.3
21/09/2017 18:00,0,0,0,11.7,0,9.8,7.8,10.6,76,1014.6
21/09/2017 19:00,0,0,0,10.1,0,8.7,7.1,10.1,81,1015.1
21/09/2017 20:00,0,0,0,9.8,0,8.7,7.5,10.4,85,1015.4
21/09/2017 21:00,0,0,0,10.1,0,8.9,7.7,10.5,85,1015.6
21/09/2017 22:00,0,0,0,9.7,0,8.7,7.7,10.5,87,1015.8
21/09/2017 23:00,0,0,0,9.1,0,8.4,7.6,10.5,90,1015.7
22/09/2017 00:00,0,0,0,9.4,0,8.4,7.3,10.2,86,1015.5
22/09/2017 01:00,0,0,0,9.2,0,8,6.7,9.8,84,1015.6
22/09/2017 02:00,0,0,0,9.1,0,7.8,6.2,9.5,82,1014.7
22/09/2017 03:00,0,0,0,8.2,0,7.4,6.5,9.7,89,1014.2
22/09/2017 04:00,0,0,0,10.4,0,8.9,7.3,10.2,81,1013.2
22/09/2017 05:00,0,0.4,0,11.6,0,10.4,9.2,11.6,84,1013
22/09/2017 06:00,0,0.1,0,12.2,0,10.8,9.4,11.8,82,1012
22/09/2017 07:00,0,0.7,0,12.3,0,11,9.8,12.2,85,1011.3
22/09/2017 08:00,0,0,0,13.6,0,11.2,8.8,11.3,73,1010.4
22/09/2017 09:00,0,0,0,14.4,0,12.3,10.3,12.6,76,1010.4
22/09/2017 10:00,0,0,0,16.6,0,14,11.9,13.9,73,1010.2
22/09/2017 11:00,0,0,0,16.8,0,14.5,12.7,14.7,76,1010.1
22/09/2017 12:00,0,0,0,18.5,0,15.2,12.7,14.7,68,1010.2
22/09/2017 13:00,0,0,0,18.3,0,15.4,13.1,15.1,71,1010.8
22/09/2017 14:00,0,0,0,18.1,0,14.8,12.2,14.2,68,1011.5
22/09/2017 15:00,0,0,0,18,0,14.8,12.4,14.4,69,1012.4
22/09/2017 16:00,0,0,0,16.9,0,13.8,11.2,13.3,68,1012.7
22/09/2017 17:00,0,0,0,16.4,0,13.4,10.8,12.9,69,1013
22/09/2017 18:00,0,0,0,15.3,0,12.5,10,12.3,70,1013.4
22/09/2017 19:00,0,0,0,12.6,0,11.2,9.9,12.2,83,1014.4
22/09/2017 20:00,0,0,0,10.8,0,9.9,9,11.5,88,1014.8
22/09/2017 21:00,0,0,0,9.5,0,8.9,8.4,11,93,1015
22/09/2017 22:00,0,0,0,8.9,0,8.6,8.2,10.9,95,1015.1
22/09/2017 23:00,0,0,0,8.7,0,8.5,8.3,10.9,97,1015.1
23/09/2017 00:00,0,0,0,8.4,0,8.3,8.2,10.8,98,1014.6
23/09/2017 01:00,0,0,0,8,0,7.8,7.7,10.5,98,1014.7
23/09/2017 02:00,0,0,0,8.2,0,8.1,7.9,10.6,97,1014.4
23/09/2017 03:00,0,0,0,8.4,0,8.2,7.9,10.7,96,1014.1
23/09/2017 04:00,0,0,0,9.7,0,9.5,9.2,11.6,96,1013.8
23/09/2017 05:00,0,0,0,9.9,0,9.4,9,11.4,94,1013.6
23/09/2017 06:00,0,0,0,11.7,0,11.2,10.8,12.9,94,1013.4
23/09/2017 07:00,0,0,0,13.8,0,13,12.3,14.3,90,1013.4
23/09/2017 08:00,0,0,0,15.8,0,14.2,13,14.9,83,1013.7
23/09/2017 09:00,0,0,0,17.5,0,15,13,15,74,1013.6
23/09/2017 10:00,0,0,0,17.6,0,15,13,15,74,1013.8
23/09/2017 11:00,0,0,0,17.7,0,14.9,12.8,14.8,73,1013.7
23/09/2017 12:00,0,0,0,17.4,0,13.8,10.8,12.9,65,1013.5
23/09/2017 13:00,0,0,0,16.6,0,12.7,9,11.5,60,1013.2
23/09/2017 14:00,0,0,0,15.8,0,12.6,9.7,12,67,1013.1
23/09/2017 15:00,0,0,0,15.5,0,12.5,9.7,12.1,68,1013
23/09/2017 16:00,0,0,0,15.3,0,12.4,9.7,12.1,69,1012.6
23/09/2017 17:00,0,0,0,15.2,0,12.7,10.5,12.7,73,1012.4
23/09/2017 18:00,0,0,0,14.9,0,12.6,10.5,12.7,74,1012.4
23/09/2017 19:00,0,0,0,14.5,0,12.7,11.1,13.2,80,1012.7
23/09/2017 20:00,0,0,0,14.9,0,12.9,11.1,13.2,78,1012.6
23/09/2017 21:00,0,0,0,15,0,13,11.3,13.4,78,1012.6
23/09/2017 22:00,0,0,0,15.4,0,13.4,11.8,13.8,78,1012.8
23/09/2017 23:00,0,0,0,15.4,0,13.6,12.1,14.2,81,1012.5
24/09/2017 00:00,0,0,0,15,0,13.6,12.4,14.4,84,1012.7
24/09/2017 01:00,0,0,0,15.1,0,13.8,12.8,14.8,86,1012.6
24/09/2017 02:00,0,0,0,15.2,0,14,13,15,87,1012.5
24/09/2017 03:00,0,0,0,15,0,13.9,13.1,15.1,88,1012.5
24/09/2017 04:00,0,0,0,15,0,13.9,12.9,14.9,87,1012.7
24/09/2017 05:00,0,0,0,14.4,0,13.6,12.9,14.9,91,1013.1
24/09/2017 06:00,0,0,0,15.4,0,13.9,12.8,14.8,84,1013.4
24/09/2017 07:00,0,0,0,14.9,0,13.9,13.1,15.1,89,1013.9
24/09/2017 08:00,0,0,0,14.7,0,13.9,13.2,15.2,90,1014.7
24/09/2017 09:00,0,0,0,15.4,0,14.4,13.6,15.6,89,1015
24/09/2017 10:00,0,0,0,16.2,0,14.7,13.5,15.5,84,1015.1
24/09/2017 11:00,0,0,0,16.9,0,14.8,13.1,15.1,78,1015.4
24/09/2017 12:00,0,0,0,16.6,0,14.7,13.2,15.2,80,1016
24/09/2017 13:00,0,0,0,17.2,0,14.6,12.6,14.5,74,1016.1
24/09/2017 14:00,0,0,0,17.7,0,14.4,11.7,13.8,67,1016.1
24/09/2017 15:00,0,0,0,19,0,13.7,8.9,11.4,51,1016.4
24/09/2017 16:00,0,0,0,18.1,0,14.1,10.8,12.9,62,1016.7
24/09/2017 17:00,0,0,0,16.2,0,13.1,10.3,12.6,68,1017
24/09/2017 18:00,0,0,0,14,0,12.1,10.4,12.6,79,1017.8
24/09/2017 19:00,0,0,0,12.3,0,11.6,10.9,13.1,91,1018.5
24/09/2017 20:00,0,0,0,10.9,0,10.5,10.1,12.3,94,1018.8
24/09/2017 21:00,0,0,0,10.2,0,9.9,9.5,11.9,95,1019.1
24/09/2017 22:00,0,0,0,9.4,0,9.1,8.8,11.3,96,1019.3
24/09/2017 23:00,0,0,0,8.5,0,8.2,7.9,10.7,96,1019.4
25/09/2017 00:00,0,0,0,8.3,0,8.1,7.9,10.7,97,1019.5
25/09/2017 01:00,0,0,0,8.4,0,8.3,8.1,10.8,97,1020
25/09/2017 02:00,0,0,0,8.2,0,8.1,8,10.7,98,1020.1
25/09/2017 03:00,0,0,0,7.1,0,6.9,6.6,9.8,97,1019.8
25/09/2017 04:00,0,0,0,7.1,0,6.9,6.7,9.8,97,1019.7
25/09/2017 05:00,0,0,0,7.1,0,6.9,6.6,9.8,97,1020.2
25/09/2017 06:00,0,0,0,6.9,0,6.8,6.6,9.8,98,1020.4
25/09/2017 07:00,0,0,0,7.1,0,7,6.8,9.9,97,1021.1
25/09/2017 08:00,0,0,0,9.3,0,9,8.7,11.3,96,1021.2
25/09/2017 09:00,0,0,0,11.6,0,10.9,10.2,12.4,90,1021.5
25/09/2017 10:00,0,0,0,15.2,0,13,11,13.1,75,1021.5
25/09/2017 11:00,0,0,0,17.1,0,13.1,9.5,11.8,60,1021.3
25/09/2017 12:00,0,0,0,18.1,0,13.8,10,12.3,58,1021.4
25/09/2017 13:00,0,0,0,18.5,0,14.1,10.3,12.5,58,1021.2
25/09/2017 14:00,0,0,0,18,0,13.8,10.1,12.4,59,1021.1
25/09/2017 15:00,0,0,0,17.1,0,13.7,10.9,13,66,1021.4
25/09/2017 16:00,0,0,0,16.8,0,14,11.7,13.8,72,1021.6
25/09/2017 17:00,0,0,0,15.8,0,13.6,11.8,13.8,77,1021.4
25/09/2017 18:00,0,0,0,14.3,0,13.2,12.2,14.2,87,1021.7
25/09/2017 19:00,0,0,0,12.7,0,12.1,11.5,13.6,92,1021.8
25/09/2017 20:00,0,0,0,11.6,0,11.2,10.9,13,95,1021.8
25/09/2017 21:00,0,0,0,11.2,0,10.9,10.7,12.9,96,1021.8
25/09/2017 22:00,0,0,0,10.5,0,10.2,9.9,12.2,95,1021.9
25/09/2017 23:00,0,0,0,9.7,0,9.6,9.5,11.9,98,1021.8
26/09/2017 00:00,0,0,0,9.2,0,9,8.8,11.3,97,1021.6
26/09/2017 01:00,0,0,0,8.3,0,8.1,7.8,10.6,96,1021.6
26/09/2017 02:00,0,0,0,7.9,0,7.6,7.3,10.2,96,1021.5
26/09/2017 03:00,0,0,0,7.7,0,7.4,7.1,10.1,96,1020.9
26/09/2017 04:00,0,0,0,8.4,0,8.2,8,10.8,97,1020.9
26/09/2017 05:00,0,0,0,8.7,0,8.4,8.1,10.8,96,1020.9
26/09/2017 06:00,0,0,0,8.5,0,8.2,7.9,10.7,96,1021
26/09/2017 07:00,0,0,0,8.7,0,8.6,8.4,11,98,1021.2
26/09/2017 08:00,0,0,0,9.7,0,9.5,9.3,11.7,97,1021.1
26/09/2017 09:00,0,0,0,11.2,0,10.8,10.4,12.6,94,1021.3
26/09/2017 10:00,0,0,0,14.5,0,12.5,10.8,13,78,1020.9
26/09/2017 11:00,0,0,0,16.2,0,13,10.2,12.5,67,1020.6
26/09/2017 12:00,0,0,0,16.5,0,13.3,10.5,12.7,67,1020.4
26/09/2017 13:00,0,0,0,17.1,0,13.5,10.3,12.5,64,1020
26/09/2017 14:00,0,0,0,16.6,0,12.7,9.2,11.6,61,1019.6
26/09/2017 15:00,0,0,0,17.8,0,13.3,9.2,11.7,57,1019.3
26/09/2017 16:00,0,0,0,16.8,0,12.3,7.9,10.7,55,1018.9
26/09/2017 17:00,0,0,0,16.3,0,12.1,8,10.7,57,1018.9
26/09/2017 18:00,0,0,0,15.1,0,11.4,7.7,10.5,61,1018.8
26/09/2017 19:00,0,0,0,14.1,0,10.9,7.7,10.5,65,1018.8
26/09/2017 20:00,0,0,0,12.8,0,11.3,9.9,12.2,82,1018.7
26/09/2017 21:00,0,0,0,13.1,0,11.5,10,12.3,81,1018.4
26/09/2017 22:00,0,0,0,13.6,0,11.8,10.2,12.4,79,1017.8
26/09/2017 23:00,0,0,0,13.9,0,12,10.3,12.5,79,1017.3
27/09/2017 00:00,0,0,0,14.1,0,12.1,10.4,12.6,78,1016.6
27/09/2017 01:00,0,0,0,13.8,0,12.1,10.6,12.7,80,1016.1
27/09/2017 02:00,0,0,0,14,0,12.1,10.3,12.5,78,1015.5
27/09/2017 03:00,0,0,0,14.1,0,11.8,9.6,11.9,74,1015
27/09/2017 04:00,0,0,0,14.4,0,12.2,10.3,12.5,76,1014.4
27/09/2017 05:00,0,0,0,14.7,0,12.5,10.6,12.8,76,1014
27/09/2017 06:00,0,0,0,14.8,0,12.7,10.9,13.1,77,1014
27/09/2017 07:00,0,1,0,14.1,0,13,12.1,14.2,88,1013.2
27/09/2017 08:00,0,0.5,0,14.3,0,13.3,12.5,14.5,89,1012.8
27/09/2017 09:00,0,1.2,0,14.5,0,13.1,12,14,84,1011.8
27/09/2017 10:00,0,2.7,0,14,0,13,12.2,14.3,89,1011.3
27/09/2017 11:00,0,0.9,0,13.7,0,12.4,11.1,13.2,84,1010.7
27/09/2017 12:00,0,0.1,0,13.5,0,12.2,11,13.1,85,1009.8
27/09/2017 13:00,0,0,0,13.6,0,12.4,11.4,13.5,86,1009.3
27/09/2017 14:00,0,0.1,0,13.5,0,12.7,12,14.1,91,1008.8
27/09/2017 15:00,0,0.3,0,14,0,13.2,12.5,14.5,90,1007.8
27/09/2017 16:00,0,0.5,0,14.3,0,13.5,12.7,14.7,90,1007.3
27/09/2017 17:00,0,0.8,0,14.4,0,13.9,13.4,15.4,94,1007.1
27/09/2017 18:00,0,0.2,0,14.5,0,14,13.7,15.7,95,1007.7
27/09/2017 19:00,0,0.4,0,13.5,0,13,12.7,14.7,95,1009.4
27/09/2017 20:00,0,0.6,0,12.3,0,12,11.7,13.7,96,1010
27/09/2017 21:00,0,0,0,12.6,0,12.3,12.1,14.1,96,1011
27/09/2017 22:00,0,0,0,12.6,0,12.3,12,14,96,1011.8
27/09/2017 23:00,0,0,0,11.8,0,11.5,11.2,13.3,95,1012.5
28/09/2017 00:00,0,0.1,0,11.4,0,11.1,10.8,13,96,1013
28/09/2017 01:00,0,0,0,11.4,0,11,10.5,12.7,94,1013.7
28/09/2017 02:00,0,0,0,11.2,0,10.9,10.5,12.7,95,1014
28/09/2017 03:00,0,0,0,10.9,0,10.5,10.2,12.4,95,1014.6
28/09/2017 04:00,0,0,0,11.2,0,10.7,10.2,12.4,93,1014.8
28/09/2017 05:00,0,0,0,11.2,0,10.7,10.2,12.5,93,1014.8
28/09/2017 06:00,0,0,0,11.1,0,10.3,9.6,11.9,90,1015.1
28/09/2017 07:00,0,0,0,11,0,10.1,9.3,11.7,89,1015.7
28/09/2017 08:00,0,0,0,13.2,0,11.2,9.4,11.8,77,1015.5
28/09/2017 09:00,0,0,0,13.7,0,11.5,9.4,11.8,75,1015.5
28/09/2017 10:00,0,0,0,15.5,0,12.4,9.5,11.9,67,1015.3
28/09/2017 11:00,0,0,0,15.8,0,12.8,10,12.3,68,1014.7
28/09/2017 12:00,0,0,0,16.2,0,12.6,9.3,11.7,63,1014.2
28/09/2017 13:00,0,0,0,17.2,0,12.7,8.4,11.1,56,1013.2
28/09/2017 14:00,0,0,0,16.4,0,12.5,8.8,11.3,60,1012.8
28/09/2017 15:00,0,0,0,15.7,0,12.7,10,12.3,69,1012.3
28/09/2017 16:00,0,0,0,15.6,0,12.5,9.7,12.1,68,1011.7
28/09/2017 17:00,0,0,0,15.1,0,11.9,8.9,11.4,66,1011.9
28/09/2017 18:00,0,0,0,15.4,0,12.3,9.5,11.9,68,1011
28/09/2017 19:00,0,0,0,14.9,0,12.5,10.2,12.5,73,1009.2
28/09/2017 20:00,0,0,0,15.4,0,12.6,10.1,12.3,70,1010.3
28/09/2017 21:00,0,0,0,15.5,0,13.1,11,13.1,74,1008.7
28/09/2017 22:00,0,0,0,15.3,0,13.3,11.5,13.6,78,1008.4
28/09/2017 23:00,0,0,0,15,0,13.6,12.4,14.4,84,1007.9
29/09/2017 00:00,0,0.8,0,12.7,0,12.1,11.5,13.5,92,1008.4
29/09/2017 01:00,0,0,0,12.9,0,11.8,10.8,13,87,1008.4
29/09/2017 02:00,0,0,0,12,0,11.1,10.3,12.6,89,1008.5
29/09/2017 03:00,0,0,0,11.8,0,10.9,10,12.3,89,1008.6
29/09/2017 04:00,0,0,0,12,0,10.9,9.8,12.1,86,1008.7
29/09/2017 05:00,0,0,0,11.3,0,10.3,9.3,11.7,87,1009.1
29/09/2017 06:00,0,0,0,11.2,0,9.9,8.5,11.1,83,1009.4
29/09/2017 07:00,0,0.1,0,10.6,0,9.5,8.3,11,85,1009.9
29/09/2017 08:00,0,0,0,12.6,0,10.3,8,10.7,73,1010
29/09/2017 09:00,0,0,0,13.8,0,11.1,8.5,11.1,70,1010.2
29/09/2017 10:00,0,0,0,14.7,0,11.6,8.7,11.2,67,1010.2
29/09/2017 11:00,0,0,0,15.6,0,12.2,9,11.5,64,1010.3
